Eva Cathrine Lindahl (Norberg-),F,35.0,2006,Curling,Gold
Eva Cathrine Lindahl (Norberg-),F,39.0,2010,Curling,Gold
Rut Hedvig Lindahl,F,33.0,2016,Football,Silver
Margaretha Louise Lindahl (-Dryburgh),F,23.0,1998,Curling,Bronze
"Christopher Lloyd ""Chris"" Lindberg",M,24.0,1992,Ice Hockey,Silver
"Edward Ferdinand Jacob ""Ed"" Lindberg",M,25.0,1912,Athletics,Bronze
"Edward Ferdinand Jacob ""Ed"" Lindberg",M,25.0,1912,Athletics,Gold
Bengt Fredrik Lindberg,M,28.0,2014,Curling,Bronze
Knut Andreas Lindberg,M,24.0,1906,Athletics,Silver
Knut Andreas Lindberg,M,30.0,1912,Athletics,Silver
Ylva Maria Lindberg,F,25.0,2002,Ice Hockey,Bronze
Ylva Maria Lindberg,F,29.0,2006,Ice Hockey,Silver
"Gran Per-Eric ""Pelle"" Lindbergh",M,20.0,1980,Ice Hockey,Bronze
Gran Folke Lindblom,M,27.0,1984,Ice Hockey,Bronze
"Gustaf ""Topsy"" Lindblom",M,20.0,1912,Athletics,Gold
Arvo Leander Lindn (-Linko),M,21.0,1908,Wrestling,Bronze
Adolf Valentin Lindfors,M,41.0,1920,Wrestling,Gold
Harold Blaine Lindgren,M,25.0,1964,Athletics,Silver
Jouko Rainer Lindgren,M,25.0,1980,Sailing,Bronze
Ingrid Marie Lindgren,F,23.0,1994,Freestyle Skiing,Silver
Per Ola Markus Lindgren,M,28.0,1992,Handball,Silver
Per Ola Markus Lindgren,M,32.0,1996,Handball,Silver
Per Ola Markus Lindgren,M,36.0,2000,Handball,Silver
Erik Gunnar Lindh,M,24.0,1988,Table Tennis,Bronze
Hilary Kirsten Lindh,F,22.0,1992,Alpine Skiing,Silver
"Matthew James ""Matt"" Lindland",M,30.0,2000,Wrestling,Silver
Rolf Peter Lindmark,M,31.0,1988,Ice Hockey,Bronze
Dieter Lindner,M,27.0,1964,Athletics,Silver
Drte Lindner,F,26.0,2000,Diving,Bronze
Helga Lindner (-Hrtel),F,17.0,1968,Swimming,Silver
Jenny Elisabeth Lindqvist,F,27.0,2006,Ice Hockey,Silver
Eric Bryan Lindros,M,18.0,1992,Ice Hockey,Silver
Eric Bryan Lindros,M,28.0,2002,Ice Hockey,Gold
Eric Emil Lindroth,M,20.0,1972,Water Polo,Bronze
Andrew James Ronald Lindsay,M,23.0,2000,Rowing,Gold
Gillian Anne Lindsay,F,26.0,2000,Rowing,Silver
Oliver William Lindsay-Hague,M,25.0,2016,Rugby Sevens,Silver
Rosa Lindstedt,F,22.0,2010,Ice Hockey,Bronze
Annelie Ulrica Lindstrm,F,22.0,2002,Ice Hockey,Bronze
Veli-Matti Olavi Lindstrm,M,18.0,2002,Ski Jumping,Silver
"Edward Theodore ""Ed"" Ling",M,33.0,2016,Shooting,Bronze
Ling Jie,F,17.0,2000,Gymnastics,Silver
Mikhail Innokentyevich Linge,M,21.0,1980,Athletics,Gold
Andreas Linger,M,24.0,2006,Luge,Gold
Andreas Linger,M,28.0,2010,Luge,Gold
Andreas Linger,M,32.0,2014,Luge,Silver
Wolfgang Linger,M,23.0,2006,Luge,Gold
Wolfgang Linger,M,27.0,2010,Luge,Gold
Wolfgang Linger,M,31.0,2014,Luge,Silver
Corinna Margarete Lingnau (-Bremer),F,24.0,1984,Hockey,Silver
Renate Lingor,F,24.0,2000,Football,Bronze
Renate Lingor,F,28.0,2004,Football,Bronze
Renate Lingor,F,32.0,2008,Football,Bronze
Nataliya Vladimirovna Linichuk (-Karponosova),F,24.0,1980,Figure Skating,Gold
Karl Link,M,22.0,1964,Cycling,Gold
Karl Link,M,26.0,1968,Cycling,Silver
Tibor Linka,M,21.0,2016,Canoeing,Silver
Jeremy Porter Linn,M,21.0,1996,Swimming,Silver
Jeremy Porter Linn,M,21.0,1996,Swimming,Gold
Edvard Ferdinand Linna (Borg-),M,21.0,1908,Gymnastics,Bronze
Pentti Tapio Aleksi Linnosvuo (Lindroos-),M,23.0,1956,Shooting,Gold
Pentti Tapio Aleksi Linnosvuo (Lindroos-),M,27.0,1960,Shooting,Silver
Pentti Tapio Aleksi Linnosvuo (Lindroos-),M,31.0,1964,Shooting,Gold
"Danielle ""Dani"" Rodrigues Lins",F,27.0,2012,Volleyball,Gold
Cornelia Linse,F,20.0,1980,Rowing,Silver
"Ann-Kathrin Linsenhoff (-Kroth, -Rath)",F,28.0,1988,Equestrianism,Gold
"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,28.0,1956,Equestrianism,Bronze
"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,28.0,1956,Equestrianism,Silver
"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,41.0,1968,Equestrianism,Gold
"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,44.0,1972,Equestrianism,Gold
"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,44.0,1972,Equestrianism,Silver
"Kyriaki ""Kiki"" Liosi",F,24.0,2004,Water Polo,Silver
Soso Lip'art'eliani,M,25.0,1996,Judo,Bronze
Varlam Lip'art'eliani,M,27.0,2016,Judo,Silver
Yevgeny Nikolayevich Lipeyev,M,22.0,1980,Modern Pentathlon,Gold
Jzef Lipie,M,31.0,1980,Wrestling,Silver
Kazimierz Lipie,M,23.0,1972,Wrestling,Bronze
Kazimierz Lipie,M,27.0,1976,Wrestling,Gold
Tara Kristen Lipinski (-Kapostasy),F,15.0,1998,Figure Skating,Gold
Donald Fithian Lippincott,M,18.0,1912,Athletics,Bronze
Donald Fithian Lippincott,M,18.0,1912,Athletics,Silver
Dirk Reinier Lippits,M,23.0,2000,Rowing,Silver
Werner Lippoldt,M,28.0,1972,Shooting,Bronze
Jari Matti Lipponen,M,19.0,1992,Archery,Silver
Jaak Lipso,M,24.0,1964,Basketball,Silver
Jaak Lipso,M,28.0,1968,Basketball,Bronze
Odd Lirhus,M,27.0,1984,Biathlon,Silver
Andrzej Lis,M,20.0,1980,Fencing,Silver
Lucjan Roman Lis,M,22.0,1972,Cycling,Silver
Adam Micha Lisewski,M,24.0,1968,Fencing,Bronze
Iryna Anatolivna Lishchynska (Nedelenko-),F,32.0,2008,Athletics,Silver
Sergey Nikolayevich Lishtvan,M,25.0,1996,Wrestling,Silver
Klaus Lisiewicz,M,21.0,1964,Football,Bronze
Yekaterina Viktorovna Lisina,F,20.0,2008,Basketball,Bronze
Viktor Nikitovich Lisitsky,M,24.0,1964,Gymnastics,Silver
Viktor Nikitovich Lisitsky,M,24.0,1964,Gymnastics,Silver
Viktor Nikitovich Lisitsky,M,24.0,1964,Gymnastics,Silver
Viktor Nikitovich Lisitsky,M,24.0,1964,Gymnastics,Silver
Viktor Nikitovich Lisitsky,M,28.0,1968,Gymnastics,Silver
Vlado Lisjak,M,22.0,1984,Wrestling,Gold
Hana Likov,F,16.0,1968,Gymnastics,Silver
Karel Lismont,M,23.0,1972,Athletics,Silver
Karel Lismont,M,27.0,1976,Athletics,Bronze
Nataliya Venediktovna Lisovskaya (-Sedykh),F,26.0,1988,Athletics,Gold
"Sandra Denise ""Sandie"" Lister",F,30.0,1992,Hockey,Bronze
Mariya Petrivna Litoshenko (-Kirkevych),F,26.0,1976,Handball,Gold
Yury Nikolayevich Lituyev,M,27.0,1952,Athletics,Silver
Artur Sergeyevich Litvinchuk,M,20.0,2008,Canoeing,Gold
Sergey Nikolayevich Litvinov,M,22.0,1980,Athletics,Silver
Sergey Nikolayevich Litvinov,M,30.0,1988,Athletics,Gold
Lyudmila Anatolyevna Litvinova,F,23.0,2008,Athletics,Silver
Jrgen Litz,M,21.0,1960,Rowing,Gold
Liu Ailing,F,29.0,1996,Football,Silver
Liu Chunhong,F,21.0,2004,Weightlifting,Gold
Liu Chunhong,F,25.0,2008,Weightlifting,Gold
Liu Guoliang,M,20.0,1996,Table Tennis,Gold
Liu Guoliang,M,20.0,1996,Table Tennis,Gold
Liu Guoliang,M,24.0,2000,Table Tennis,Bronze
Liu Guoliang,M,24.0,2000,Table Tennis,Silver
Liu Hong,F,29.0,2016,Athletics,Gold
Liu Huixia,F,18.0,2016,Diving,Gold
Liu Jianjun,M,27.0,1996,Badminton,Bronze
Liu Jun,F,22.0,1992,Basketball,Silver
Liu Limin,F,20.0,1996,Swimming,Silver
Liu Liping,F,26.0,1984,Handball,Bronze
Liu Ming-Huang,M,19.0,2004,Archery,Silver
Liu Ou,F,21.0,2008,Synchronized Swimming,Bronze
Liu Ou,F,25.0,2012,Synchronized Swimming,Bronze
Liu Ou,F,25.0,2012,Synchronized Swimming,Silver
Liu Qing,F,19.0,1984,Basketball,Bronze
Liu Qing,F,27.0,1992,Basketball,Silver
Liu Shiwen,F,25.0,2016,Table Tennis,Gold
Liu Shoubin,M,20.0,1988,Weightlifting,Bronze
Liu Shoubin,M,24.0,1992,Weightlifting,Silver
Liu Wei,F,26.0,1996,Table Tennis,Silver
Liu Xia,F,25.0,2004,Judo,Silver
Liu Xiang,M,21.0,2004,Athletics,Gold
Liu Xiaobo,M,28.0,2012,Taekwondo,Bronze
Liu Xiaotong,F,26.0,2016,Volleyball,Gold
Liu Xuan,F,21.0,2000,Gymnastics,Bronze
Liu Xuan,F,21.0,2000,Gymnastics,Gold
Liu Xuqing,F,27.0,1996,Softball,Silver
Liu Yaju,F,24.0,1996,Softball,Silver
Liu Yanan,F,23.0,2004,Volleyball,Gold
Liu Yanan,F,27.0,2008,Volleyball,Bronze
Liu Yang,M,21.0,2016,Gymnastics,Bronze
Liu Yin,F,28.0,2010,Curling,Bronze
Liu Ying,F,22.0,1996,Football,Silver
Liu Yumei,F,23.0,1984,Handball,Bronze
Liu Yuxiang,F,24.0,2000,Judo,Bronze
Liu Zhongqing,M,24.0,2010,Freestyle Skiing,Bronze
Liu Zige,F,19.0,2008,Swimming,Gold
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,2008,Gymnastics,Gold
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,2008,Gymnastics,Silver
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,2008,Gymnastics,Bronze
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,2008,Gymnastics,Silver
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,2008,Gymnastics,Silver
Volodymyr Ivanovych Liutiy,M,26.0,1988,Football,Gold
Stefan Daniel Patryk Liv (li-),M,25.0,2006,Ice Hockey,Gold
Signe Livbjerg,F,24.0,2004,Sailing,Bronze
Brent James Livermore,M,24.0,2000,Hockey,Bronze
Brent James Livermore,M,28.0,2004,Hockey,Gold
John Cleve Livingston,M,25.0,1972,Rowing,Silver
"Michael Kent ""Mike"" Livingston",M,23.0,1972,Rowing,Silver
Nicole Dawn Livingstone-Stevenson (-Clayton),F,21.0,1992,Swimming,Bronze
Nicole Dawn Livingstone-Stevenson (-Clayton),F,25.0,1996,Swimming,Bronze
Nicole Dawn Livingstone-Stevenson (-Clayton),F,25.0,1996,Swimming,Silver
Hac liyev,M,25.0,2016,Wrestling,Bronze
Matija Ljubek,M,22.0,1976,Canoeing,Bronze
Matija Ljubek,M,22.0,1976,Canoeing,Gold
Matija Ljubek,M,30.0,1984,Canoeing,Gold
Matija Ljubek,M,30.0,1984,Canoeing,Silver
Ivan Ljubii,M,25.0,2004,Tennis,Bronze
Benni Ingemar Ljungbeck,M,22.0,1980,Wrestling,Bronze
Bo Urban Mikael Ljungberg,M,26.0,1996,Wrestling,Bronze
Bo Urban Mikael Ljungberg,M,30.0,2000,Wrestling,Gold
Anita Carina Ljungdahl (-Algotsson),F,20.0,1980,Swimming,Silver
John Arthur Ljunggren,M,28.0,1948,Athletics,Gold
John Arthur Ljunggren,M,37.0,1956,Athletics,Bronze
John Arthur Ljunggren,M,40.0,1960,Athletics,Silver
Bengt Helge Ljungquist,M,35.0,1948,Fencing,Bronze
Bengt Helge Ljungquist,M,39.0,1952,Fencing,Silver
Roar Ljkelsy,M,29.0,2006,Ski Jumping,Bronze
Roar Ljkelsy,M,29.0,2006,Ski Jumping,Bronze
Vqar Mursal lkbrov,M,19.0,2000,Boxing,Bronze
Joan Llaneras Rossell,M,31.0,2000,Cycling,Gold
Joan Llaneras Rossell,M,35.0,2004,Cycling,Silver
Joan Llaneras Rossell,M,39.0,2008,Cycling,Gold
Joan Llaneras Rossell,M,39.0,2008,Cycling,Silver
Michal Llodra,M,32.0,2012,Tennis,Silver
Jorge Llopart Ribas,M,28.0,1980,Athletics,Silver
Jos Luis Llorente Gento,M,25.0,1984,Basketball,Silver
Andrea Lane Lloyd (-Curry),F,23.0,1988,Basketball,Gold
Andria Lloyd,F,24.0,1996,Athletics,Bronze
Carli Anne Lloyd (-Hollins),F,26.0,2008,Football,Gold
Carli Anne Lloyd (-Hollins),F,30.0,2012,Football,Gold
Carli Ellen Lloyd,F,26.0,2016,Volleyball,Bronze
Graeme John Lloyd,M,37.0,2004,Baseball,Silver
"James ""Jim"" Lloyd",M,21.0,1960,Boxing,Bronze
Shereefa Lloyd,F,25.0,2008,Athletics,Bronze
Shereefa Lloyd,F,29.0,2012,Athletics,Bronze
Sergio Llull Meli,M,24.0,2012,Basketball,Silver
Sergio Llull Meli,M,28.0,2016,Basketball,Bronze
Lo Chen-Jung,M,30.0,1992,Baseball,Silver
Lo Kuo-Chung,M,26.0,1992,Baseball,Silver
"John Wilfrid ""Johnny"" Loaring",M,20.0,1936,Athletics,Silver
Marina Vikentyevna Lobach,F,18.0,1988,Rhythmic Gymnastics,Gold
Irina Viktorovna Lobacheva (-Averbukh),F,28.0,2002,Figure Skating,Silver
Noel O. Loban,M,27.0,1984,Wrestling,Bronze
Vladimir Vladimirovich Lobanov,M,26.0,1980,Speed Skating,Bronze
Yury Terentyevich Lobanov,M,19.0,1972,Canoeing,Gold
Yury Terentyevich Lobanov,M,27.0,1980,Canoeing,Bronze
Yekaterina Vladimirovna Lobaznyuk,F,17.0,2000,Gymnastics,Silver
Yekaterina Vladimirovna Lobaznyuk,F,17.0,2000,Gymnastics,Bronze
Yekaterina Vladimirovna Lobaznyuk,F,17.0,2000,Gymnastics,Silver
Jonathan Gatan Cdric Lobert,M,27.0,2012,Sailing,Bronze
Nikita Konstantinovich Lobintsev,M,19.0,2008,Swimming,Silver
Nikita Konstantinovich Lobintsev,M,23.0,2012,Swimming,Bronze
Rebecca Rose Lobo (-Rushin),F,22.0,1996,Basketball,Gold
Nina Romanivna Lobova (-Hetsko),F,18.0,1976,Handball,Gold
Yekaterina Aleksandrovna Lobysheva,F,20.0,2006,Speed Skating,Bronze
Yekaterina Aleksandrovna Lobysheva,F,28.0,2014,Speed Skating,Bronze
Ugo Locatelli,M,20.0,1936,Football,Gold
Felix Loch,M,20.0,2010,Luge,Gold
Felix Loch,M,24.0,2014,Luge,Gold
Felix Loch,M,24.0,2014,Luge,Gold
Steve Locher,M,24.0,1992,Alpine Skiing,Bronze
"Rudolf ""Rudi"" Lochner",M,38.0,1992,Bobsleigh,Silver
Ryan Steven Lochte,M,20.0,2004,Swimming,Gold
Ryan Steven Lochte,M,20.0,2004,Swimming,Silver
Ryan Steven Lochte,M,24.0,2008,Swimming,Gold
Ryan Steven Lochte,M,24.0,2008,Swimming,Gold
Ryan Steven Lochte,M,24.0,2008,Swimming,Bronze
Ryan Steven Lochte,M,24.0,2008,Swimming,Bronze
Ryan Steven Lochte,M,27.0,2012,Swimming,Silver
Ryan Steven Lochte,M,27.0,2012,Swimming,Gold
Ryan Steven Lochte,M,27.0,2012,Swimming,Bronze
Ryan Steven Lochte,M,27.0,2012,Swimming,Silver
Ryan Steven Lochte,M,27.0,2012,Swimming,Gold
Ryan Steven Lochte,M,32.0,2016,Swimming,Gold
William Lockwood,M,24.0,2012,Rowing,Silver
William Lockwood,M,28.0,2016,Rowing,Silver
Yves Loday,M,36.0,1992,Sailing,Gold
Matteo Lodo,M,21.0,2016,Rowing,Bronze
Todd Lodwick,M,33.0,2010,Nordic Combined,Silver
Sven Lodziewski,M,23.0,1988,Swimming,Silver
Thomas Loebb,M,27.0,1984,Water Polo,Bronze
Leijn Loevesijn,M,19.0,1968,Cycling,Silver
Horst Lffler,M,22.0,1964,Swimming,Silver
Esther Ruth  Lofgren,F,27.0,2012,Rowing,Gold
Erik Mikael Lfgren,M,22.0,1992,Biathlon,Bronze
Erik Mikael Lfgren,M,22.0,1992,Biathlon,Bronze
Sven William Lfqvist,M,32.0,1980,Ice Hockey,Bronze
Glen Loftus,M,28.0,2004,Rowing,Silver
Devin Logan,F,20.0,2014,Freestyle Skiing,Silver
"Eleanor ""Elle"" Logan",F,20.0,2008,Rowing,Gold
"Eleanor ""Elle"" Logan",F,24.0,2012,Rowing,Gold
"Eleanor ""Elle"" Logan",F,28.0,2016,Rowing,Gold
"James ""Jim"" Logan",M,22.0,1956,Ice Hockey,Bronze
Mihaela Loghin,F,32.0,1984,Athletics,Silver
Lidiya Ivanovna Loginova,F,29.0,1980,Volleyball,Gold
Viktor Alekseyevich Logunov,M,20.0,1964,Cycling,Silver
Tatyana Yuryevna Logunova,F,20.0,2000,Fencing,Gold
Tatyana Yuryevna Logunova,F,24.0,2004,Fencing,Gold
Tatyana Yuryevna Logunova,F,36.0,2016,Fencing,Bronze
Oleg Nikolayevich Logvin,M,21.0,1980,Cycling,Gold
"Gabriele ""Gabi"" Lohs-Khn",F,19.0,1976,Rowing,Gold
"Gabriele ""Gabi"" Lohs-Khn",F,23.0,1980,Rowing,Gold
Bobby Roy Lohse,M,38.0,1996,Sailing,Silver
Jozef Lohya,M,25.0,1988,Wrestling,Bronze
Wolfgang Loitzl,M,30.0,2010,Ski Jumping,Gold
Konstantin Borisovich Loktev,M,26.0,1960,Ice Hockey,Bronze
Konstantin Borisovich Loktev,M,30.0,1964,Ice Hockey,Gold
Sven Loll,M,24.0,1988,Judo,Silver
Vasyl Anatoliyovich Lomachenko,M,20.0,2008,Boxing,Gold
Vasyl Anatoliyovich Lomachenko,M,24.0,2012,Boxing,Gold
Andrey Vyacheslavovich Lomakin,M,23.0,1988,Ice Hockey,Gold
Trofim Fyodorovich Lomakin,M,27.0,1952,Weightlifting,Gold
Trofim Fyodorovich Lomakin,M,36.0,1960,Weightlifting,Silver
"Abraham Robertus ""Bram"" Lomans",M,21.0,1996,Hockey,Gold
"Abraham Robertus ""Bram"" Lomans",M,25.0,2000,Hockey,Gold
"Marie Isabelle Franoise ""Marisabelle"" Lomba",F,21.0,1996,Judo,Bronze
Giovanni Lombardi,M,23.0,1992,Cycling,Gold
Charles Georg Lomberg,M,25.0,1912,Athletics,Silver
Shota Lomidze,M,32.0,1968,Wrestling,Silver
Oiva Lommi,M,30.0,1952,Rowing,Bronze
Veikko Kristian Lommi,M,34.0,1952,Rowing,Bronze
Luka Lonar,M,29.0,2016,Water Polo,Silver
Nikola Lonar,M,24.0,1996,Basketball,Silver
"John Edward ""Jack"" London",M,23.0,1928,Athletics,Silver
"John Edward ""Jack"" London",M,23.0,1928,Athletics,Bronze
"Dallas Crutcher Long, III",M,20.0,1960,Athletics,Bronze
"Dallas Crutcher Long, III",M,24.0,1964,Athletics,Gold
"Carl-Ludwig Hermann ""Luz"" Long",M,23.0,1936,Athletics,Silver
Matthew Long,M,25.0,2000,Rowing,Bronze
"Maxwell Warburn ""Maxey"" Long",M,21.0,1900,Athletics,Gold
Long Qingquan,M,17.0,2008,Weightlifting,Gold
Long Qingquan,M,25.0,2016,Weightlifting,Gold
Elisa Longo Borghini,F,24.0,2016,Cycling,Bronze
Jeannie Longo-Ciprelli,F,33.0,1992,Cycling,Silver
Jeannie Longo-Ciprelli,F,37.0,1996,Cycling,Gold
Jeannie Longo-Ciprelli,F,37.0,1996,Cycling,Silver
Jeannie Longo-Ciprelli,F,41.0,2000,Cycling,Bronze
Thomas Pkemei Longosiwa,M,30.0,2012,Athletics,Bronze
Paavo Olavi Lonkila (Lng-),M,29.0,1952,Cross Country Skiing,Bronze
Paavo Olavi Lonkila (Lng-),M,29.0,1952,Cross Country Skiing,Gold
Anita Lonsbrough (-Porter),F,19.0,1960,Swimming,Gold
Gianni Lonzi,M,22.0,1960,Water Polo,Gold
Per Hkan Loob,M,33.0,1994,Ice Hockey,Gold
Fredrik Max Emil Lf,M,30.0,2000,Sailing,Bronze
Fredrik Max Emil Lf,M,38.0,2008,Sailing,Bronze
Fredrik Max Emil Lf,M,42.0,2012,Sailing,Gold
Lorne Kenneth Loomer,M,19.0,1956,Rowing,Gold
Shelley Looney,F,26.0,1998,Ice Hockey,Gold
Shelley Looney,F,30.0,2002,Ice Hockey,Silver
Braden LaVern Looper,M,21.0,1996,Baseball,Bronze
Viljar Loor,M,26.0,1980,Volleyball,Gold
Ronald Lopatny,M,24.0,1968,Water Polo,Gold
Andrey Vyacheslavovich Lopatov,M,23.0,1980,Basketball,Bronze
Carlos Alberto de Sousa Lopes,M,29.0,1976,Athletics,Silver
Carlos Alberto de Sousa Lopes,M,37.0,1984,Athletics,Gold
Priscilla Lopes-Schliep,F,25.0,2008,Athletics,Bronze
Arlen Lpez Cardona,M,23.0,2016,Boxing,Gold
Claudio Javier Lpez Paulocci,M,22.0,1996,Football,Silver
Diana Lopez,F,24.0,2008,Taekwondo,Bronze
Elena Lpez Benaches,F,21.0,2016,Rhythmic Gymnastics,Silver
Gustavo Adrin Lpez Pablo,M,23.0,1996,Football,Silver
Hctor Lpez Coln,M,17.0,1984,Boxing,Silver
Jos Ramn Lpez Daz-Flor,M,25.0,1976,Canoeing,Silver
Juan Manuel Lpez Iturriaga,M,25.0,1984,Basketball,Silver
Juan Martn Lpez,M,31.0,2016,Hockey,Gold
Laura Lpez Valle,F,20.0,2008,Synchronized Swimming,Silver
Laura Lpez Ventosa,F,24.0,2012,Water Polo,Silver
Livn Lpez Azcuy,M,30.0,2012,Wrestling,Bronze
Marc Lpez i Tarrs,M,34.0,2016,Tennis,Gold
Mark Anthony Lopez,M,26.0,2008,Taekwondo,Silver
Marta Lpez Herrero,F,22.0,2012,Handball,Bronze
Michel Lpez Nez,M,27.0,2004,Boxing,Bronze
Mijan Lpez Nez,M,25.0,2008,Wrestling,Gold
Mijan Lpez Nez,M,29.0,2012,Wrestling,Gold
Mijan Lpez Nez,M,33.0,2016,Wrestling,Gold
Nicolas Pierre Lopez,M,27.0,2008,Fencing,Silver
Nicolas Pierre Lopez,M,27.0,2008,Fencing,Gold
Ral Lpez Molist,M,28.0,2008,Basketball,Silver
Sergio Lpez Mir,M,20.0,1988,Swimming,Bronze
Steven Lopez,M,21.0,2000,Taekwondo,Gold
Steven Lopez,M,25.0,2004,Taekwondo,Gold
Steven Lopez,M,29.0,2008,Taekwondo,Bronze
David Lpez-Zubero Purcell,M,21.0,1980,Swimming,Bronze
Martn Lpez-Zubero Purcell,M,23.0,1992,Swimming,Gold
"Alessandro ""Sandro"" Lopopolo",M,20.0,1960,Boxing,Silver
Stanislav Yuryevich Lopukhov,M,23.0,1996,Swimming,Silver
Ren Zacharie Alfred Lorain,M,20.0,1920,Athletics,Silver
Yury Yevgenyevich Lorentsson,M,37.0,1968,Rowing,Bronze
Yury Yevgenyevich Lorentsson,M,45.0,1976,Rowing,Silver
Dietmar Lorenz,M,30.0,1980,Judo,Bronze
Dietmar Lorenz,M,30.0,1980,Judo,Gold
Ericka Denise Lorenz,F,19.0,2000,Water Polo,Silver
Ericka Denise Lorenz,F,23.0,2004,Water Polo,Bronze
Nike Lorenz,F,19.0,2016,Hockey,Bronze
Wilfried Lorenz,M,32.0,1964,Sailing,Silver
Tams Lrincz,M,25.0,2012,Wrestling,Silver
Gnter Lrke,M,25.0,1960,Cycling,Silver
Patrik Lrtscher,M,37.0,1998,Curling,Gold
Ketevan Losaberidze,F,30.0,1980,Archery,Gold
Claudia Losch,F,24.0,1984,Athletics,Gold
Helmut Losch,M,28.0,1976,Weightlifting,Bronze
Venio Losert,M,19.0,1996,Handball,Gold
Venio Losert,M,28.0,2004,Handball,Gold
Venio Losert,M,36.0,2012,Handball,Bronze
Valery Anatolyevich Losev,M,32.0,1988,Volleyball,Silver
Viktor Vasilyevich Losev,M,29.0,1988,Football,Gold
"Robert Gregory ""Greg"" Losey",M,34.0,1984,Modern Pentathlon,Silver
Jri Lossman,M,29.0,1920,Athletics,Silver
Peter Ltscher,M,31.0,1972,Fencing,Silver
Ingrid Lotz (Eichmann-),F,30.0,1964,Athletics,Silver
Lou Yun,M,20.0,1984,Gymnastics,Silver
Lou Yun,M,20.0,1984,Gymnastics,Silver
Lou Yun,M,20.0,1984,Gymnastics,Gold
Lou Yun,M,24.0,1988,Gymnastics,Bronze
Lou Yun,M,24.0,1988,Gymnastics,Gold
Henry James Loubscher,M,20.0,1956,Boxing,Bronze
"Gregory Efthimios ""Greg"" Louganis",M,16.0,1976,Diving,Silver
"Gregory Efthimios ""Greg"" Louganis",M,24.0,1984,Diving,Gold
"Gregory Efthimios ""Greg"" Louganis",M,24.0,1984,Diving,Gold
"Gregory Efthimios ""Greg"" Louganis",M,28.0,1988,Diving,Gold
"Gregory Efthimios ""Greg"" Louganis",M,28.0,1988,Diving,Gold
Toivo Aarne Loukola,M,25.0,1928,Athletics,Gold
Constantine Michael Louloudis,M,20.0,2012,Rowing,Bronze
Constantine Michael Louloudis,M,24.0,2016,Rowing,Gold
Lzr Lovsz,M,26.0,1968,Athletics,Bronze
Yevgeny Serafimovich Lovchev,M,23.0,1972,Football,Bronze
Kevin Wesley Love,M,23.0,2012,Basketball,Gold
Herbert Arthur Loveitt,M,26.0,1900,Rugby,Silver
Lea E. Loveless (-Maurer),F,21.0,1992,Swimming,Bronze
Lea E. Loveless (-Maurer),F,21.0,1992,Swimming,Gold
"John Clay Lovell, III",M,36.0,2004,Sailing,Silver
Clyde Edward Lovellette,M,22.0,1952,Basketball,Gold
"John Edward ""Jack"" Lovelock",M,26.0,1936,Athletics,Gold
Vladimir Nikolayevich Lovetsky,M,20.0,1972,Athletics,Silver
Lars Stefan Lvgren,M,25.0,1996,Handball,Silver
Lars Stefan Lvgren,M,29.0,2000,Handball,Silver
Fia Lovin (Rafira-),F,33.0,1984,Athletics,Bronze
Ladislau Lovrenschi,M,40.0,1972,Rowing,Bronze
Ladislau Lovrenschi,M,56.0,1988,Rowing,Silver
"Anthony ""Tony"" Lovrich",M,22.0,1984,Rowing,Silver
"Kenneth ""Ken"" Lovsin",M,27.0,1994,Ice Hockey,Silver
"Lawrence Edgar ""Larry"" Low",M,36.0,1956,Sailing,Gold
Caitlin Lowe,F,23.0,2008,Softball,Silver
David Lowe,M,20.0,1980,Swimming,Bronze
Douglas Gordon Arthur Lowe,M,21.0,1924,Athletics,Gold
Douglas Gordon Arthur Lowe,M,25.0,1928,Athletics,Gold
Gabriele Lwe (Kotte-),F,21.0,1980,Athletics,Silver
Karsta Lowe,F,23.0,2016,Volleyball,Bronze
Sara Elizabeth Lowe,F,20.0,2004,Synchronized Swimming,Bronze
Wolfgang Lwe,M,19.0,1972,Volleyball,Silver
Wolfram Lwe,M,31.0,1976,Football,Gold
Steven Garrett Lowney,M,20.0,2000,Wrestling,Bronze
Kyle Lowry,M,30.0,2016,Basketball,Gold
Dra Mercedesz Lwy,F,23.0,2000,Handball,Silver
Brian Richard Loyd,M,22.0,1996,Baseball,Bronze
Nelson Loyola Torriente,M,32.0,2000,Fencing,Bronze
Demetrio Lozano Jarque,M,20.0,1996,Handball,Bronze
Demetrio Lozano Jarque,M,24.0,2000,Handball,Bronze
Demetrio Lozano Jarque,M,32.0,2008,Handball,Bronze
Rafael Lozano Muoz,M,26.0,1996,Boxing,Bronze
Rafael Lozano Muoz,M,30.0,2000,Boxing,Silver
Boko Lozica,M,27.0,1980,Water Polo,Silver
Valeriy Viktorovych Lozik,M,20.0,1988,Swimming,Bronze
