year,city,direction,dist,depth,richter
2011,elazig,north_west,3.4,5.0,3.5
2012,mugla,north_west,3.4,5.0,4.1
2014,canakkale,north_west,3.4,7.1,4.1
2015,kutahya,north_west,3.4,4.6,3.5
1940,bilecik,north_east,3.4,40.0,4.6
1950,bingol,north_east,3.4,30.0,4.9
1967,aydin,north_east,3.4,75.0,4.3
1969,izmir,north_east,3.4,57.0,0.0
1970,eskisehir,north_east,3.4,5.0,0.0
1971,bartin,north_east,3.4,5.0,0.0
1978,adiyaman,north_east,3.4,40.0,0.0
1979,ankara,north_east,3.4,10.0,0.0
1980,ankara,north_east,3.4,13.0,0.0
1984,denizli,north_east,3.4,10.0,0.0
1994,kutahya,north_east,3.4,0.0,0.0
1995,balikesir,north_east,3.4,12.0,0.0
1998,elazig,north_east,3.4,5.0,0.0
2000,manisa,north_east,3.4,13.0,0.0
2001,osmaniye,north_east,3.4,11.0,0.0
2002,manisa,north_east,3.4,11.0,0.0
2003,tunceli,north_east,3.4,3.0,0.0
2003,bingol,north_east,3.4,7.0,0.0
2007,bingol,north_east,3.4,4.4,0.0
2012,cankiri,north_east,3.4,5.0,3.7
2016,van,north_east,3.4,5.0,3.8
2017,canakkale,north_east,3.4,3.7,3.6
1954,bingol,north,3.4,10.0,5.3
1977,agri,north,3.4,17.0,0.0
2006,mugla,north,3.4,15.6,0.0
2008,denizli,north,3.4,5.0,4.4
2011,van,north,3.4,5.0,3.5
1964,adiyaman,east,3.4,30.0,4.6
1983,erzurum,east,3.4,10.0,0.0
1992,amasya,east,3.4,10.0,0.0
1996,mugla,east,3.4,7.0,0.0
1997,denizli,east,3.4,0.0,0.0
2005,hakkari,east,3.4,29.0,4.0
2005,kayseri,east,3.4,5.0,0.0
2007,ankara,east,3.4,7.5,4.7
2012,hakkari,east,3.4,12.7,3.6
2017,mugla,east,3.4,8.1,4.1
1945,van,west,3.5,60.0,4.9
1952,aydin,west,3.5,32.0,4.6
1953,aydin,west,3.5,16.0,4.6
1991,mugla,west,3.5,4.0,0.0
2003,aydin,west,3.5,9.0,0.0
2005,denizli,west,3.5,9.8,3.8
2011,van,west,3.5,5.0,4.0
2013,manisa,west,3.5,6.8,3.6
1959,mugla,south_west,3.5,40.0,4.8
1965,denizli,south_west,3.5,50.0,4.6
1978,manisa,south_west,3.5,10.0,0.0
1979,denizli,south_west,3.5,0.0,0.0
1983,bursa,south_west,3.5,3.0,0.0
1983,kutahya,south_west,3.5,3.0,0.0
1989,kayseri,south_west,3.5,36.0,0.0
1990,burdur,south_west,3.5,10.0,0.0
1990,mugla,south_west,3.5,7.0,3.9
1990,mugla,south_west,3.5,3.0,0.0
1991,burdur,south_west,3.5,8.0,0.0
1993,cankiri,south_west,3.5,5.0,0.0
1993,isparta,south_west,3.5,13.0,0.0
1999,antalya,south_west,3.5,0.0,0.0
2002,cankiri,south_west,3.5,8.0,0.0
2002,mugla,south_west,3.5,5.0,0.0
2003,bingol,south_west,3.5,6.0,0.0
2005,gaziantep,south_west,3.5,8.7,3.8
2006,ankara,south_west,3.5,5.0,0.0
2007,isparta,south_west,3.5,5.5,4.9
2009,denizli,south_west,3.5,5.0,0.0
2011,erzincan,south_west,3.5,5.0,3.6
2014,bingol,south_west,3.5,6.8,3.6
2012,van,south_east,3.5,6.8,3.5
1915,sanliurfa,south_east,3.5,10.0,5.3
1961,ankara,south_east,3.5,10.0,0.0
1965,cankiri,south_east,3.5,33.0,4.6
1972,mugla,south_east,3.5,55.0,4.0
1976,izmir,south_east,3.5,11.0,4.1
1976,izmir,south_east,3.5,10.0,3.7
1979,cankiri,south_east,3.5,1.0,0.0
1980,aydin,south_east,3.5,10.0,0.0
1981,manisa,south_east,3.5,1.0,0.0
1981,denizli,south_east,3.5,10.0,0.0
1989,denizli,south_east,3.5,7.0,4.2
1991,izmir,south_east,3.5,8.0,4.0
1991,kutahya,south_east,3.5,7.0,0.0
1994,mugla,south_east,3.5,12.0,0.0
1999,adana,south_east,3.5,6.0,0.0
2002,afyonkarahisar,south_east,3.5,1.0,0.0
2004,elazig,south_east,3.5,10.0,0.0
2004,corum,south_east,3.5,5.0,0.0
2005,van,south_east,3.5,17.1,0.0
2009,adana,south_east,3.5,5.4,0.0
2010,cankiri,south_east,3.5,2.0,3.5
2011,van,south_east,3.5,5.0,4.5
2012,antalya,south_east,3.5,9.7,3.5
2015,malatya,south_east,3.5,7.4,3.5
2016,manisa,south_east,3.5,12.4,3.8
2016,manisa,south_east,3.5,9.1,3.5
2017,erzurum,south_east,3.5,5.0,3.8
1970,sivas,south,3.5,33.0,3.8
1971,adana,south,3.5,60.0,4.3
1975,izmir,south,3.5,16.0,4.3
1977,izmir,south,3.5,10.0,0.0
1980,balikesir,south,3.5,2.0,4.1
1999,sakarya,south,3.5,1.0,0.0
2007,tekirdag,south,3.5,12.5,3.6
2009,ankara,south,3.5,4.3,0.0
2011,van,south,3.5,5.0,3.8
2015,agri,south,3.5,5.0,3.6
1960,mugla,north_west,3.5,49.0,4.9
1964,denizli,north_west,3.5,59.0,4.3
1969,manisa,north_west,3.5,9.0,5.8
1971,mugla,north_west,3.5,12.0,4.6
1971,denizli,north_west,3.5,5.0,0.0
1973,antalya,north_west,3.5,5.0,0.0
1976,canakkale,north_west,3.5,0.0,0.0
1977,mugla,north_west,3.5,0.0,0.0
1982,canakkale,north_west,3.5,0.0,3.7
1983,izmir,north_west,3.5,22.0,0.0
1989,manisa,north_west,3.5,4.0,0.0
1993,burdur,north_west,3.5,9.0,0.0
1993,izmir,north_west,3.5,10.0,0.0
1994,adana,north_west,3.5,26.0,0.0
1995,erzincan,north_west,3.5,2.0,0.0
1999,malatya,north_west,3.5,2.0,0.0
2001,gaziantep,north_west,3.5,19.0,0.0
2002,afyonkarahisar,north_west,3.5,5.0,0.0
2003,kayseri,north_west,3.5,10.0,0.0
2005,hakkari,north_west,3.5,14.6,0.0
2005,adana,north_west,3.5,25.2,0.0
2010,kars,north_west,3.5,5.0,0.0
2011,bitlis,north_west,3.5,5.0,4.5
2011,van,north_west,3.5,2.4,3.6
2011,van,north_west,3.5,8.0,5.0
2012,kutahya,north_west,3.5,5.3,4.8
2016,manisa,north_west,3.5,12.4,3.9
2017,corum,north_west,3.5,3.6,3.8
1931,adiyaman,north_east,3.5,30.0,4.9
1953,kastamonu,north_east,3.5,50.0,4.8
1956,mugla,north_east,3.5,40.0,4.7
1967,sakarya,north_east,3.5,35.0,4.9
1970,kutahya,north_east,3.5,40.0,4.2
1970,kutahya,north_east,3.5,24.0,4.6
1976,kutahya,north_east,3.5,20.0,4.5
1977,agri,north_east,3.5,39.0,0.0
1977,afyonkarahisar,north_east,3.5,14.0,0.0
1978,mugla,north_east,3.5,0.0,0.0
1982,erzurum,north_east,3.5,10.0,0.0
1985,mugla,north_east,3.5,11.0,4.4
1989,antalya,north_east,3.5,125.0,0.0
1998,bayburt,north_east,3.5,15.0,0.0
1999,kastamonu,north_east,3.5,1.0,0.0
2000,afyonkarahisar,north_east,3.5,0.0,0.0
2006,eskisehir,north_east,3.5,9.5,3.5
2011,van,north_east,3.5,5.0,0.0
2013,van,north_east,3.5,5.0,3.6
1943,mugla,north,3.5,83.0,5.1
1964,burdur,north,3.5,5.0,4.6
1966,kutahya,north,3.5,36.0,4.3
1994,afyonkarahisar,north,3.5,5.0,0.0
2004,afyonkarahisar,north,3.5,10.0,3.6
2012,manisa,north,3.5,5.4,3.7
1980,bursa,east,3.5,0.0,0.0
1992,izmir,east,3.5,17.0,5.7
1992,izmir,east,3.5,56.0,4.2
1997,adana,east,3.5,9.0,0.0
1998,adiyaman,east,3.5,4.0,0.0
2001,antalya,east,3.5,11.0,0.0
2004,zonguldak,east,3.5,2.0,3.7
1981,antalya,west,3.6,41.0,0.0
2007,adana,west,3.6,6.8,0.0
1958,cankiri,south_west,3.6,10.0,4.6
1966,denizli,south_west,3.6,79.0,4.3
1970,ankara,south_west,3.6,32.0,0.0
1971,burdur,south_west,3.6,30.0,5.8
1975,erzincan,south_west,3.6,32.0,0.0
1976,kutahya,south_west,3.6,2.0,3.7
1977,manisa,south_west,3.6,0.0,0.0
1978,izmir,south_west,3.6,17.0,0.0
1980,bursa,south_west,3.6,8.0,0.0
1985,ankara,south_west,3.6,10.0,0.0
1990,antalya,south_west,3.6,10.0,4.4
1997,malatya,south_west,3.6,0.0,0.0
2000,cankiri,south_west,3.6,0.0,0.0
2004,erzurum,south_west,3.6,10.0,0.0
2005,hakkari,south_west,3.6,22.0,5.8
2007,isparta,south_west,3.6,7.8,4.2
2008,ankara,south_west,3.6,5.0,4.9
2009,agri,south_west,3.6,5.0,0.0
2009,erzurum,south_west,3.6,5.0,0.0
2011,van,south_west,3.6,5.0,3.8
2011,van,south_west,3.6,5.0,0.0
2012,tunceli,south_west,3.6,2.8,3.5
2017,malatya,south_west,3.6,1.0,3.7
1919,balikesir,south_east,3.6,10.0,6.5
1959,mugla,south_east,3.6,47.0,4.9
1977,mugla,south_east,3.6,0.0,0.0
1977,elazig,south_east,3.6,4.0,0.0
1982,izmir,south_east,3.6,8.0,3.5
1985,burdur,south_east,3.6,44.0,0.0
1987,manisa,south_east,3.6,7.0,0.0
1988,erzurum,south_east,3.6,10.0,0.0
1989,denizli,south_east,3.6,23.0,4.6
1989,mugla,south_east,3.6,21.0,0.0
1989,adana,south_east,3.6,10.0,0.0
1991,kars,south_east,3.6,26.0,0.0
1993,denizli,south_east,3.6,0.0,0.0
1995,izmir,south_east,3.6,14.0,0.0
1996,manisa,south_east,3.6,18.0,0.0
2000,van,south_east,3.6,0.0,0.0
2001,burdur,south_east,3.6,7.0,0.0
2002,afyonkarahisar,south_east,3.6,4.0,0.0
2002,manisa,south_east,3.6,8.0,4.2
2003,bingol,south_east,3.6,7.0,0.0
2004,erzurum,south_east,3.6,10.0,0.0
2005,antalya,south_east,3.6,47.5,0.0
2007,karaman,south_east,3.6,6.0,4.5
2007,elazig,south_east,3.6,5.0,0.0
2008,erzurum,south_east,3.6,5.0,3.8
2010,ardahan,south_east,3.6,5.0,3.8
2010,izmir,south_east,3.6,5.7,3.9
2011,erzurum,south_east,3.6,5.0,3.6
2011,van,south_east,3.6,5.0,3.8
2015,mugla,south_east,3.6,13.1,3.8
2017,mugla,south_east,3.6,4.5,3.4
1964,balikesir,south,3.6,56.0,4.2
1975,bursa,south,3.6,0.0,3.5
1983,ankara,south,3.6,10.0,0.0
2003,malatya,south,3.6,6.0,0.0
2005,bingol,south,3.6,5.0,5.3
2008,corum,south,3.6,6.1,4.3
2011,van,south,3.6,5.0,4.5
2014,van,south,3.6,5.0,3.6
2017,diyarbakir,south,3.6,2.4,3.9
1936,mus,north_west,3.6,30.0,4.6
1944,karabuk,north_west,3.6,10.0,6.7
1967,mus,north_west,3.6,33.0,4.3
1970,mugla,north_west,3.6,7.0,0.0
1971,usak,north_west,3.6,5.0,0.0
1972,konya,north_west,3.6,44.0,4.1
1975,bartin,north_west,3.6,0.0,0.0
1983,izmir,north_west,3.6,1.0,0.0
1986,izmir,north_west,3.6,10.0,0.0
1992,erzincan,north_west,3.6,10.0,0.0
1994,isparta,north_west,3.6,9.0,0.0
1994,mugla,north_west,3.6,1.0,0.0
1995,van,north_west,3.6,2.0,0.0
1996,burdur,north_west,3.6,0.0,0.0
1999,bolu,north_west,3.6,10.0,0.0
2000,ankara,north_west,3.6,5.0,0.0
2002,afyonkarahisar,north_west,3.6,2.0,0.0
2004,van,north_west,3.6,7.0,3.7
2004,antalya,north_west,3.6,6.0,4.2
2004,van,north_west,3.6,2.0,0.0
2007,hakkari,north_west,3.6,3.6,0.0
2007,antalya,north_west,3.6,141.1,0.0
2011,van,north_west,3.6,5.0,3.6
2012,kutahya,north_west,3.6,5.3,4.0
2012,kutahya,north_west,3.6,6.9,3.6
2012,balikesir,north_west,3.6,12.8,4.4
2015,malatya,north_west,3.6,1.9,3.8
2015,malatya,north_west,3.6,5.6,3.5
2015,canakkale,north_west,3.6,11.9,4.9
2017,canakkale,north_west,3.6,3.0,3.8
1946,agri,north_east,3.6,50.0,4.9
1970,afyonkarahisar,north_east,3.6,5.0,0.0
1970,eskisehir,north_east,3.6,5.0,0.0
1975,canakkale,north_east,3.6,0.0,0.0
1976,kutahya,north_east,3.6,0.0,4.2
1979,elazig,north_east,3.6,35.0,0.0
1981,mugla,north_east,3.6,10.0,0.0
1982,kutahya,north_east,3.6,13.0,0.0
1990,burdur,north_east,3.6,10.0,4.3
1990,burdur,north_east,3.6,23.0,4.2
1992,mugla,north_east,3.6,21.0,0.0
1996,mugla,north_east,3.6,0.0,0.0
1998,agri,north_east,3.6,32.0,0.0
2007,erzurum,north_east,3.6,5.0,3.9
2011,mus,north_east,3.6,5.0,3.5
2011,erzincan,north_east,3.6,7.4,3.8
2012,sirnak,north_east,3.6,5.8,3.5
2012,mus,north_east,3.6,5.0,3.5
2012,antalya,north_east,3.6,10.2,3.8
2014,manisa,north_east,3.6,11.7,3.5
2014,burdur,north_east,3.6,4.0,5.1
1977,aydin,north,3.6,10.0,0.0
1995,erzincan,north,3.6,0.0,0.0
2001,adiyaman,north,3.6,2.0,0.0
2004,giresun,north,3.6,1.0,0.0
2010,erzurum,north,3.6,5.0,3.6
1928,cankiri,east,3.6,70.0,4.9
1989,erzurum,east,3.6,10.0,0.0
1990,burdur,east,3.6,20.0,0.0
2007,bingol,east,3.6,5.0,3.7
2012,mus,east,3.6,5.0,3.6
1939,erzincan,west,3.7,10.0,4.9
1980,erzurum,west,3.7,10.0,0.0
1982,kocaeli,west,3.7,0.0,0.0
1999,bingol,west,3.7,11.0,0.0
2011,konya,west,3.7,5.0,4.8
2013,van,west,3.7,1.9,3.8
2013,bitlis,west,3.7,5.4,3.6
2017,manisa,west,3.7,6.0,4.0
2017,manisa,west,3.7,8.8,3.8
1915,bitlis,south_west,3.7,30.0,5.4
1925,afyonkarahisar,south_west,3.7,30.0,4.9
1925,afyonkarahisar,south_west,3.7,30.0,4.9
1926,afyonkarahisar,south_west,3.7,30.0,4.9
1927,afyonkarahisar,south_west,3.7,15.0,5.1
1966,bingol,south_west,3.7,33.0,5.4
1967,sakarya,south_west,3.7,27.0,4.6
1970,mugla,south_west,3.7,34.0,4.5
1970,mugla,south_west,3.7,34.0,4.6
1975,eskisehir,south_west,3.7,23.0,0.0
1976,agri,south_west,3.7,2.0,0.0
1979,kutahya,south_west,3.7,10.0,0.0
1984,erzurum,south_west,3.7,39.0,0.0
1989,kahramanmaras,south_west,3.7,10.0,0.0
1990,burdur,south_west,3.7,10.0,0.0
1991,yalova,south_west,3.7,4.0,0.0
1995,afyonkarahisar,south_west,3.7,6.0,0.0
1997,ankara,south_west,3.7,7.0,0.0
1998,denizli,south_west,3.7,8.0,0.0
2002,ankara,south_west,3.7,9.0,0.0
2002,afyonkarahisar,south_west,3.7,8.0,0.0
2007,erzincan,south_west,3.7,5.0,0.0
2009,mus,south_west,3.7,5.0,0.0
2010,sanliurfa,south_west,3.7,9.0,0.0
2011,van,south_west,3.7,5.0,4.0
2012,erzincan,south_west,3.7,2.4,3.5
2012,izmir,south_west,3.7,14.1,3.6
2012,van,south_east,3.7,5.0,3.5
1951,erzurum,south_east,3.7,30.0,4.7
1971,tekirdag,south_east,3.7,13.0,4.9
1977,kutahya,south_east,3.7,10.0,0.0
1978,izmir,south_east,3.7,56.0,3.8
1982,mugla,south_east,3.7,4.0,0.0
1982,mugla,south_east,3.7,9.0,0.0
1987,malatya,south_east,3.7,10.0,0.0
1993,manisa,south_east,3.7,0.0,0.0
1994,mugla,south_east,3.7,5.0,0.0
1998,bingol,south_east,3.7,4.0,0.0
1999,sakarya,south_east,3.7,7.0,0.0
2002,antalya,south_east,3.7,26.0,0.0
2003,sakarya,south_east,3.7,9.0,0.0
2003,antalya,south_east,3.7,11.0,4.7
2003,bingol,south_east,3.7,10.0,0.0
2003,bingol,south_east,3.7,7.0,0.0
2003,bingol,south_east,3.7,10.0,0.0
2003,sirnak,south_east,3.7,1.0,0.0
2005,konya,south_east,3.7,5.7,3.5
2005,erzurum,south_east,3.7,9.5,0.0
2006,duzce,south_east,3.7,3.6,0.0
2007,van,south_east,3.7,7.0,3.5
2008,denizli,south_east,3.7,5.0,3.7
2011,van,south_east,3.7,5.0,3.9
2011,afyonkarahisar,south_east,3.7,4.2,3.8
2011,van,south_east,3.7,5.0,4.4
2013,denizli,south_east,3.7,9.8,3.5
2015,elazig,south_east,3.7,7.8,3.9
1986,burdur,south,3.7,10.0,0.0
1986,malatya,south,3.7,10.0,0.0
1986,malatya,south,3.7,11.0,0.0
1995,erzincan,south,3.7,1.0,0.0
2000,cankiri,south,3.7,3.0,0.0
2003,bingol,south,3.7,9.0,0.0
2007,konya,south,3.7,5.0,4.0
2011,van,south,3.7,5.0,3.8
2014,van,south,3.7,5.0,4.0
1924,afyonkarahisar,north_west,3.7,10.0,5.6
1970,kutahya,north_west,3.7,26.0,0.0
1971,antalya,north_west,3.7,24.0,4.5
1974,izmir,north_west,3.7,36.0,4.2
1974,afyonkarahisar,north_west,3.7,5.0,0.0
1976,kutahya,north_west,3.7,14.0,4.8
1977,kutahya,north_west,3.7,10.0,0.0
1982,izmir,north_west,3.7,0.0,0.0
1987,kahramanmaras,north_west,3.7,10.0,0.0
1992,mugla,north_west,3.7,10.0,0.0
1994,manisa,north_west,3.7,10.0,0.0
1996,adana,north_west,3.7,0.0,0.0
1997,kutahya,north_west,3.7,4.0,0.0
1999,kocaeli,north_west,3.7,7.0,0.0
1999,bolu,north_west,3.7,8.0,0.0
2004,erzurum,north_west,3.7,10.0,0.0
2004,erzurum,north_west,3.7,10.0,0.0
2005,adana,north_west,3.7,18.0,0.0
2006,hatay,north_west,3.7,20.6,0.0
2007,sivas,north_west,3.7,5.0,0.0
2007,ankara,north_west,3.7,5.0,0.0
2010,malatya,north_west,3.7,5.0,3.6
2011,mugla,north_west,3.7,77.8,3.5
2011,osmaniye,north_west,3.7,8.1,3.2
2011,van,north_west,3.7,5.4,4.2
2012,van,north_west,3.7,5.0,3.5
1970,usak,north_east,3.7,32.0,4.5
1970,kutahya,north_east,3.7,25.0,4.6
1970,mugla,north_east,3.7,28.0,4.1
1971,mugla,north_east,3.7,7.0,4.3
1976,kars,north_east,3.7,10.0,0.0
1976,ankara,north_east,3.7,33.0,0.0
1982,diyarbakir,north_east,3.7,41.0,0.0
1985,izmir,north_east,3.7,7.0,4.1
1997,kastamonu,north_east,3.7,5.0,0.0
2001,bitlis,north_east,3.7,33.0,0.0
2002,afyonkarahisar,north_east,3.7,1.0,0.0
2003,bingol,north_east,3.7,2.0,0.0
2004,erzurum,north_east,3.7,5.0,0.0
2004,agri,north_east,3.7,5.0,0.0
2005,hakkari,north_east,3.7,13.8,0.0
2005,ankara,north_east,3.7,2.8,0.0
2005,ankara,north_east,3.7,6.8,0.0
2006,canakkale,north_east,3.7,15.8,3.7
2006,hakkari,north_east,3.7,3.6,0.0
2007,isparta,north_east,3.7,6.8,0.0
2007,mus,north_east,3.7,5.0,0.0
2007,konya,north_east,3.7,5.0,0.0
2010,elazig,north_east,3.7,5.0,0.0
2010,ankara,north_east,3.7,5.4,0.0
2011,van,north_east,3.7,5.0,3.9
2012,van,north_east,3.7,5.0,3.6
2013,kastamonu,north_east,3.7,5.3,4.2
1981,sivas,north,3.7,84.0,0.0
1981,sivas,north,3.7,84.0,0.0
1985,antalya,north,3.7,10.0,0.0
2005,hakkari,north,3.7,15.1,0.0
2010,yozgat,north,3.7,5.5,0.0
2013,konya,north,3.7,5.0,3.5
2014,siirt,north,3.7,1.1,3.5
2017,canakkale,north,3.7,9.5,3.4
1983,denizli,east,3.7,10.0,0.0
1995,izmir,east,3.7,8.0,0.0
1995,afyonkarahisar,east,3.7,3.0,0.0
2002,kirklareli,east,3.7,16.0,0.0
2004,sivas,east,3.7,10.0,0.0
2011,van,east,3.7,4.0,4.4
2012,van,east,3.7,5.7,3.9
1930,antalya,west,3.8,80.0,5.6
1993,kocaeli,west,3.8,20.0,0.0
1998,hatay,west,3.8,10.0,0.0
1999,bolu,west,3.8,5.0,0.0
1999,edirne,west,3.8,20.0,0.0
2003,bingol,west,3.8,10.0,0.0
2004,mugla,west,3.8,7.0,0.0
2012,istanbul,west,3.8,14.2,3.8
2016,van,west,3.8,2.2,3.3
2016,manisa,west,3.8,10.8,3.8
1924,aksaray,south_west,3.8,30.0,4.9
1957,sakarya,south_west,3.8,50.0,4.8
1965,osmaniye,south_west,3.8,50.0,4.6
1970,kutahya,south_west,3.8,21.0,4.5
1982,konya,south_west,3.8,10.0,0.0
1988,bursa,south_west,3.8,0.0,0.0
1989,mugla,south_west,3.8,12.0,5.0
1995,mugla,south_west,3.8,0.0,0.0
1997,sivas,south_west,3.8,0.0,0.0
1997,hatay,south_west,3.8,20.0,0.0
1998,adana,south_west,3.8,78.0,0.0
1999,ordu,south_west,3.8,5.0,0.0
1999,yalova,south_west,3.8,9.0,0.0
1999,sakarya,south_west,3.8,8.0,0.0
1999,sakarya,south_west,3.8,6.0,0.0
2003,diyarbakir,south_west,3.8,13.0,0.0
2003,bingol,south_west,3.8,10.0,0.0
2004,mugla,south_west,3.8,11.0,5.3
2005,karabuk,south_west,3.8,3.7,3.9
2005,erzurum,south_west,3.8,5.0,0.0
2005,bingol,south_west,3.8,5.0,0.0
2010,hakkari,south_west,3.8,5.0,3.6
2012,van,south_west,3.8,4.0,3.7
2012,tunceli,south_west,3.8,5.0,4.2
2017,mugla,south_west,3.8,5.0,4.6
2017,izmir,south_west,3.8,7.8,4.0
1970,kutahya,south_east,3.8,10.0,4.4
1970,ardahan,south_east,3.8,30.0,4.2
1970,kutahya,south_east,3.8,5.0,0.0
1971,burdur,south_east,3.8,33.0,5.6
1973,isparta,south_east,3.8,23.0,4.2
1976,kutahya,south_east,3.8,14.0,0.0
1976,kutahya,south_east,3.8,15.0,3.5
1981,afyonkarahisar,south_east,3.8,0.0,0.0
1989,afyonkarahisar,south_east,3.8,0.0,0.0
1993,mugla,south_east,3.8,10.0,0.0
1996,ankara,south_east,3.8,9.0,0.0
1996,elazig,south_east,3.8,6.0,0.0
1997,mus,south_east,3.8,5.0,0.0
2002,afyonkarahisar,south_east,3.8,5.0,0.0
2002,sivas,south_east,3.8,10.0,0.0
2004,erzurum,south_east,3.8,10.0,0.0
2005,van,south_east,3.8,40.0,0.0
2007,bingol,south_east,3.8,3.1,0.0
2008,hakkari,south_east,3.8,5.0,3.8
2008,denizli,south_east,3.8,5.0,3.6
2009,denizli,south_east,3.8,5.0,0.0
2009,bursa,south_east,3.8,5.4,3.5
2011,van,south_east,3.8,5.0,3.7
2012,van,south_east,3.8,5.0,3.6
2013,amasya,south_east,3.8,3.2,3.5
2015,mugla,south_east,3.8,5.0,4.0
2012,van,south,3.8,5.0,3.5
1970,afyonkarahisar,south,3.8,5.0,0.0
1971,burdur,south,3.8,3.0,4.8
1983,aydin,south,3.8,8.0,0.0
1969,manisa,north_west,3.8,5.0,0.0
1970,kutahya,north_west,3.8,37.0,5.0
1971,antalya,north_west,3.8,32.0,4.7
1974,hakkari,north_west,3.8,24.0,3.8
1976,sakarya,north_west,3.8,6.0,4.0
1983,denizli,north_west,3.8,10.0,0.0
1984,afyonkarahisar,north_west,3.8,21.0,0.0
1987,van,north_west,3.8,33.0,0.0
1990,manisa,north_west,3.8,7.0,0.0
1995,afyonkarahisar,north_west,3.8,7.0,0.0
1996,isparta,north_west,3.8,5.0,0.0
1997,bitlis,north_west,3.8,8.0,0.0
2003,bingol,north_west,3.8,10.0,0.0
2004,malatya,north_west,3.8,3.0,0.0
2005,bingol,north_west,3.8,15.8,0.0
2006,erzurum,north_west,3.8,5.0,0.0
2007,ankara,north_west,3.8,5.0,0.0
2007,ankara,north_west,3.8,5.0,0.0
2009,adana,north_west,3.8,10.0,0.0
2011,sirnak,north_west,3.8,9.0,4.6
2011,van,north_west,3.8,6.0,4.0
2017,mugla,north_west,3.8,8.0,4.2
1956,konya,north_east,3.8,40.0,4.6
1971,usak,north_east,3.8,20.0,4.6
1983,manisa,north_east,3.8,0.0,0.0
1984,kutahya,north_east,3.8,12.0,0.0
1991,mugla,north_east,3.8,18.0,0.0
1993,aydin,north_east,3.8,25.0,0.0
1999,sakarya,north_east,3.8,16.0,0.0
2000,mus,north_east,3.8,0.0,0.0
2000,mugla,north_east,3.8,0.0,0.0
2000,kars,north_east,3.8,10.0,0.0
2003,sirnak,north_east,3.8,10.0,0.0
2007,ankara,north_east,3.8,9.4,0.0
2008,ankara,north_east,3.8,5.0,0.0
2011,van,north_east,3.8,5.0,3.5
2014,izmir,north_east,3.8,9.9,3.7
1967,sakarya,north,3.8,18.0,5.5
1967,sakarya,north,3.8,26.0,4.6
1961,eskisehir,east,3.8,10.0,4.9
1981,burdur,east,3.8,10.0,0.0
1991,afyonkarahisar,east,3.8,10.0,0.0
2003,izmir,east,3.8,6.0,0.0
2014,mugla,east,3.8,6.8,3.7
1945,van,west,3.9,32.0,5.0
1977,duzce,west,3.9,33.0,0.0
1979,mugla,west,3.9,0.0,0.0
1991,burdur,west,3.9,28.0,0.0
1999,erzurum,west,3.9,1.0,0.0
2003,izmir,west,3.9,8.0,4.1
1959,mugla,south_west,3.9,30.0,5.6
1968,erzincan,south_west,3.9,25.0,4.6
1976,kutahya,south_west,3.9,33.0,0.0
1984,manisa,south_west,3.9,10.0,0.0
1990,burdur,south_west,3.9,0.0,0.0
1992,izmir,south_west,3.9,0.0,0.0
1992,kutahya,south_west,3.9,14.0,0.0
1995,denizli,south_west,3.9,5.0,0.0
1995,afyonkarahisar,south_west,3.9,0.0,0.0
1996,osmaniye,south_west,3.9,8.0,0.0
1998,adana,south_west,3.9,2.0,0.0
1998,denizli,south_west,3.9,6.0,0.0
1998,agri,south_west,3.9,0.0,0.0
1999,canakkale,south_west,3.9,3.0,0.0
2002,canakkale,south_west,3.9,8.0,0.0
2003,izmir,south_west,3.9,10.0,0.0
2005,bingol,south_west,3.9,5.0,0.0
2005,osmaniye,south_west,3.9,19.5,0.0
2006,erzurum,south_west,3.9,5.0,4.9
2011,van,south_west,3.9,6.0,4.6
2015,ardahan,south_west,3.9,5.8,3.6
2015,izmir,south_west,3.9,14.3,3.9
1971,burdur,south_east,3.9,23.0,4.7
1982,agri,south_east,3.9,33.0,0.0
1982,tekirdag,south_east,3.9,10.0,4.4
1994,mugla,south_east,3.9,2.0,0.0
1995,kutahya,south_east,3.9,0.0,0.0
1998,bingol,south_east,3.9,9.0,0.0
2003,izmir,south_east,3.9,15.0,0.0
2007,bitlis,south_east,3.9,3.1,4.2
2007,ankara,south_east,3.9,5.0,0.0
2008,erzurum,south_east,3.9,5.0,3.4
2011,van,south_east,3.9,6.0,4.0
2015,elazig,south_east,3.9,5.0,3.5
2015,izmir,south_east,3.9,20.3,4.1
2016,mugla,south_east,3.9,8.0,4.1
1922,kahramanmaras,south,3.9,30.0,5.2
1954,tekirdag,south,3.9,10.0,5.0
1975,balikesir,south,3.9,0.0,0.0
1993,denizli,south,3.9,0.0,0.0
1997,elazig,south,3.9,0.0,0.0
2008,ankara,south,3.9,5.0,4.1
2010,antalya,south,3.9,5.9,3.6
1964,ordu,north_west,3.9,33.0,4.3
1968,burdur,north_west,3.9,10.0,4.3
1970,mugla,north_west,3.9,19.0,4.4
1973,balikesir,north_west,3.9,6.0,4.1
1974,mugla,north_west,3.9,5.0,0.0
1976,denizli,north_west,3.9,11.0,3.9
1976,denizli,north_west,3.9,11.0,3.9
1980,kutahya,north_west,3.9,6.0,0.0
1983,kutahya,north_west,3.9,10.0,0.0
1986,manisa,north_west,3.9,14.0,0.0
2005,sivas,north_west,3.9,5.0,0.0
2006,mugla,north_west,3.9,9.4,0.0
